DEPLOYMENT_PERIOD,SENSOR,TIMESTAMP,VARIABLE,DEPTH,VALUE
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T10:32:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T10:42:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T10:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:02:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:22:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:32:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:42:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T11:52:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:02:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:12:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:22:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:32:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:42:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T12:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:12:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:22:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:32:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:42:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T13:52:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:02:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:12:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:22:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:42:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T14:52:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:02:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:12:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:22:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:42:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T15:52:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:02:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:12:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:22:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:32:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:42:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T16:52:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:02:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:12:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:22:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:42:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T17:52:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:02:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:12:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:22:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:42:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T18:52:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:02:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:12:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:22:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:42:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T19:52:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:12:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:22:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:32:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:42:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T20:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:02:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:12:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:22:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T21:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:02:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:12:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:22:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T22:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:12:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:22:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:42:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-09T23:52:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:02:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:12:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:22:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T00:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:12:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:22:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:32:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:42:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T01:52:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:02:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:12:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:22:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:32:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T02:52:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:02:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:12:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:22:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T03:52:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:12:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:22:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:32:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:42:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T04:52:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:02:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:12:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:22:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:32:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:42:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T05:52:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:02:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:12:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:22:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:32:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:42:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T06:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:02:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:12:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:22:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:32:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:42:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T07:52:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:02:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:22:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:32:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:42:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T08:52:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:02:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:22:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:32:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:42:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T09:52:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:02:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:12:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:22:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:32:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:42:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T10:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:02:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:12:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:22:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:32:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:42:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T11:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:02:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:12:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:22:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:32:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:42:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T12:52:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:02:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:12:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:22:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:32:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:42:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T13:52:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:02:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:12:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:22:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:32:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:42:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T14:52:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:02:00Z,Temperature,15,2.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:12:00Z,Temperature,15,2.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:22:00Z,Temperature,15,2.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:32:00Z,Temperature,15,2.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:42:00Z,Temperature,15,2.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T15:52:00Z,Temperature,15,2.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:02:00Z,Temperature,15,2.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:12:00Z,Temperature,15,2.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:22:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:32:00Z,Temperature,15,2.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:42:00Z,Temperature,15,3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T16:52:00Z,Temperature,15,3.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:02:00Z,Temperature,15,3.2
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:12:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:22:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:32:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:42:00Z,Temperature,15,3.5
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T17:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:02:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:22:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:32:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:42:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T18:52:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:02:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:12:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:22:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:32:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:42:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T19:52:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:02:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:22:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:32:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:42:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T20:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:02:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:12:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:22:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:32:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:42:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T21:52:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:02:00Z,Temperature,15,4.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:12:00Z,Temperature,15,4.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:22:00Z,Temperature,15,4.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:32:00Z,Temperature,15,4.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:42:00Z,Temperature,15,4.1
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T22:52:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:02:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:12:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:22:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:32:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:42:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-10T23:52:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:02:00Z,Temperature,15,4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:12:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:22:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:32:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:42:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T00:52:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:02:00Z,Temperature,15,3.9
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:12:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:22:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:32:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:42:00Z,Temperature,15,3.8
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T01:52:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:02:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:12:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:22:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:32:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:42:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T02:52:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:02:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:12:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:22:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:32:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:42:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T03:52:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:02:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:12:00Z,Temperature,15,3.7
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:22:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:32:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:42:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T04:52:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:02:00Z,Temperature,15,3.6
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:12:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:22:00Z,Temperature,15,3.4
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:32:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:42:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T05:52:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T06:02:00Z,Temperature,15,3.3
2019-May-30 to 2019-Oct-19,VR2AR-547109,2019-06-11T06:12:00Z,Temperature,15,3.3
